"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","year","value"
"FPS","CAN","Electricity generation","Nuclear","","Power","TWh","2048",88.7
"FPS","CHN","Electricity generation","Nuclear","","Power","TWh","2048",1121.6
"FPS","CSA","Electricity generation","Nuclear","","Power","TWh","2048",3.6
"FPS","EEU","Electricity generation","Nuclear","","Power","TWh","2048",109.5
"FPS","EURA","Electricity generation","Nuclear","","Power","TWh","2048",60.5
"FPS","GCC","Electricity generation","Nuclear","","Power","TWh","2048",0
"FPS","IND","Electricity generation","Nuclear","","Power","TWh","2048",423.3
"FPS","IDN","Electricity generation","Nuclear","","Power","TWh","2048",0
"FPS","JPN","Electricity generation","Nuclear","","Power","TWh","2048",32.8
"FPS","MENA","Electricity generation","Nuclear","","Power","TWh","2048",1.2
"FPS","RUS","Electricity generation","Nuclear","","Power","TWh","2048",151.8
"FPS","SA","Electricity generation","Nuclear","","Power","TWh","2048",9.6
"FPS","SAF","Electricity generation","Nuclear","","Power","TWh","2048",12.3
"FPS","SEAO","Electricity generation","Nuclear","","Power","TWh","2048",4.7
"FPS","KOR","Electricity generation","Nuclear","","Power","TWh","2048",158.5
"FPS","SSA","Electricity generation","Nuclear","","Power","TWh","2048",0
"FPS","GBR","Electricity generation","Nuclear","","Power","TWh","2048",66.2
"FPS","USA","Electricity generation","Nuclear","","Power","TWh","2048",343
"FPS","WEU","Electricity generation","Nuclear","","Power","TWh","2048",416.1
"FPS","WORLD","Electricity generation","Nuclear","","Power","TWh","2048",3019.6
"FPS","AUS","Electricity generation","Hydro","","Power","TWh","2048",17.4
"FPS","BRA","Electricity generation","Hydro","","Power","TWh","2048",455.9
"FPS","CAN","Electricity generation","Hydro","","Power","TWh","2048",102.5
"FPS","CHN","Electricity generation","Hydro","","Power","TWh","2048",1689.2
"FPS","CSA","Electricity generation","Hydro","","Power","TWh","2048",844.1
"FPS","EEU","Electricity generation","Hydro","","Power","TWh","2048",63.4
"FPS","EURA","Electricity generation","Hydro","","Power","TWh","2048",183.6
"FPS","GCC","Electricity generation","Hydro","","Power","TWh","2048",17.2
"FPS","IND","Electricity generation","Hydro","","Power","TWh","2048",384
"FPS","IDN","Electricity generation","Hydro","","Power","TWh","2048",373.9
"FPS","JPN","Electricity generation","Hydro","","Power","TWh","2048",88.4
"FPS","MENA","Electricity generation","Hydro","","Power","TWh","2048",79.7
"FPS","RUS","Electricity generation","Hydro","","Power","TWh","2048",268.9
"FPS","SA","Electricity generation","Hydro","","Power","TWh","2048",152.5
"FPS","SAF","Electricity generation","Hydro","","Power","TWh","2048",97.9
"FPS","SEAO","Electricity generation","Hydro","","Power","TWh","2048",658.8
"FPS","KOR","Electricity generation","Hydro","","Power","TWh","2048",3.5
"FPS","SSA","Electricity generation","Hydro","","Power","TWh","2048",367.3
"FPS","GBR","Electricity generation","Hydro","","Power","TWh","2048",6.6
"FPS","USA","Electricity generation","Hydro","","Power","TWh","2048",315.6
"FPS","WEU","Electricity generation","Hydro","","Power","TWh","2048",322.1
"FPS","WORLD","Electricity generation","Hydro","","Power","TWh","2048",6492.4
"FPS","AUS","Electricity generation","Biomass","","Power","TWh","2048",2.5
"FPS","BRA","Electricity generation","Biomass","","Power","TWh","2048",16.2
"FPS","CAN","Electricity generation","Biomass","","Power","TWh","2048",4.4
"FPS","CHN","Electricity generation","Biomass","","Power","TWh","2048",12.9
"FPS","CSA","Electricity generation","Biomass","","Power","TWh","2048",6.5
"FPS","EEU","Electricity generation","Biomass","","Power","TWh","2048",5.7
"FPS","EURA","Electricity generation","Biomass","","Power","TWh","2048",0
"FPS","GCC","Electricity generation","Biomass","","Power","TWh","2048",0
"FPS","IND","Electricity generation","Biomass","","Power","TWh","2048",13.5
"FPS","IDN","Electricity generation","Biomass","","Power","TWh","2048",6.1
"FPS","JPN","Electricity generation","Biomass","","Power","TWh","2048",5
"FPS","MENA","Electricity generation","Biomass","","Power","TWh","2048",0
"FPS","RUS","Electricity generation","Biomass","","Power","TWh","2048",0
"FPS","SA","Electricity generation","Biomass","","Power","TWh","2048",0
"FPS","SAF","Electricity generation","Biomass","","Power","TWh","2048",0
"FPS","SEAO","Electricity generation","Biomass","","Power","TWh","2048",4.7
"FPS","KOR","Electricity generation","Biomass","","Power","TWh","2048",1.1
"FPS","SSA","Electricity generation","Biomass","","Power","TWh","2048",2
"FPS","GBR","Electricity generation","Biomass","","Power","TWh","2048",1.7
"FPS","USA","Electricity generation","Biomass","","Power","TWh","2048",0
"FPS","WEU","Electricity generation","Biomass","","Power","TWh","2048",6.1
"FPS","WORLD","Electricity generation","Biomass","","Power","TWh","2048",88.2
"FPS","AUS","Electricity generation","Biomass CCS","","Power","TWh","2048",18.4
"FPS","BRA","Electricity generation","Biomass CCS","","Power","TWh","2048",108.6
"FPS","CAN","Electricity generation","Biomass CCS","","Power","TWh","2048",29.6
"FPS","CHN","Electricity generation","Biomass CCS","","Power","TWh","2048",133.2
"FPS","CSA","Electricity generation","Biomass CCS","","Power","TWh","2048",49.6
"FPS","EEU","Electricity generation","Biomass CCS","","Power","TWh","2048",39.4
"FPS","EURA","Electricity generation","Biomass CCS","","Power","TWh","2048",8.2
"FPS","GCC","Electricity generation","Biomass CCS","","Power","TWh","2048",3.7
"FPS","IND","Electricity generation","Biomass CCS","","Power","TWh","2048",103.9
"FPS","IDN","Electricity generation","Biomass CCS","","Power","TWh","2048",45.6
"FPS","JPN","Electricity generation","Biomass CCS","","Power","TWh","2048",33.7
"FPS","MENA","Electricity generation","Biomass CCS","","Power","TWh","2048",18.4
"FPS","RUS","Electricity generation","Biomass CCS","","Power","TWh","2048",7.2
"FPS","SA","Electricity generation","Biomass CCS","","Power","TWh","2048",6.1
"FPS","SAF","Electricity generation","Biomass CCS","","Power","TWh","2048",2.9
"FPS","SEAO","Electricity generation","Biomass CCS","","Power","TWh","2048",38.2
"FPS","KOR","Electricity generation","Biomass CCS","","Power","TWh","2048",8.1
"FPS","SSA","Electricity generation","Biomass CCS","","Power","TWh","2048",21.3
"FPS","GBR","Electricity generation","Biomass CCS","","Power","TWh","2048",10.9
"FPS","USA","Electricity generation","Biomass CCS","","Power","TWh","2048",156.3
"FPS","WEU","Electricity generation","Biomass CCS","","Power","TWh","2048",66.8
"FPS","WORLD","Electricity generation","Biomass CCS","","Power","TWh","2048",910
"FPS","AUS","Electricity generation","Solar","","Power","TWh","2048",186.7
"FPS","BRA","Electricity generation","Solar","","Power","TWh","2048",210.9
"FPS","CAN","Electricity generation","Solar","","Power","TWh","2048",265.8
"FPS","CHN","Electricity generation","Solar","","Power","TWh","2048",6033.4
"FPS","CSA","Electricity generation","Solar","","Power","TWh","2048",731.1
"FPS","EEU","Electricity generation","Solar","","Power","TWh","2048",172.5
"FPS","EURA","Electricity generation","Solar","","Power","TWh","2048",219.1
"FPS","GCC","Electricity generation","Solar","","Power","TWh","2048",764.7
"FPS","IND","Electricity generation","Solar","","Power","TWh","2048",2889.1
"FPS","IDN","Electricity generation","Solar","","Power","TWh","2048",523.3
"FPS","JPN","Electricity generation","Solar","","Power","TWh","2048",388.7
"FPS","MENA","Electricity generation","Solar","","Power","TWh","2048",1544
"FPS","RUS","Electricity generation","Solar","","Power","TWh","2048",289.8
"FPS","SA","Electricity generation","Solar","","Power","TWh","2048",560.8
"FPS","SAF","Electricity generation","Solar","","Power","TWh","2048",209.4
"FPS","SEAO","Electricity generation","Solar","","Power","TWh","2048",557.8
"FPS","KOR","Electricity generation","Solar","","Power","TWh","2048",189.6
"FPS","SSA","Electricity generation","Solar","","Power","TWh","2048",730.8
"FPS","GBR","Electricity generation","Solar","","Power","TWh","2048",80.5
"FPS","USA","Electricity generation","Solar","","Power","TWh","2048",2943.2
"FPS","WEU","Electricity generation","Solar","","Power","TWh","2048",1316.4
"FPS","WORLD","Electricity generation","Solar","","Power","TWh","2048",20807.7
"FPS","AUS","Electricity generation","Onshore wind","","Power","TWh","2048",158.2
"FPS","BRA","Electricity generation","Onshore wind","","Power","TWh","2048",347.3
"FPS","CAN","Electricity generation","Onshore wind","","Power","TWh","2048",130.8
"FPS","CHN","Electricity generation","Onshore wind","","Power","TWh","2048",3512.6
"FPS","CSA","Electricity generation","Onshore wind","","Power","TWh","2048",648.7
"FPS","EEU","Electricity generation","Onshore wind","","Power","TWh","2048",182.1
"FPS","EURA","Electricity generation","Onshore wind","","Power","TWh","2048",214.8
"FPS","GCC","Electricity generation","Onshore wind","","Power","TWh","2048",141.9
"FPS","IND","Electricity generation","Onshore wind","","Power","TWh","2048",1102.1
"FPS","IDN","Electricity generation","Onshore wind","","Power","TWh","2048",240.7
"FPS","JPN","Electricity generation","Onshore wind","","Power","TWh","2048",101
"FPS","MENA","Electricity generation","Onshore wind","","Power","TWh","2048",1088.4
"FPS","RUS","Electricity generation","Onshore wind","","Power","TWh","2048",293.9
"FPS","SA","Electricity generation","Onshore wind","","Power","TWh","2048",252.7
"FPS","SAF","Electricity generation","Onshore wind","","Power","TWh","2048",115.1
"FPS","SEAO","Electricity generation","Onshore wind","","Power","TWh","2048",565.2
"FPS","KOR","Electricity generation","Onshore wind","","Power","TWh","2048",77.8
"FPS","SSA","Electricity generation","Onshore wind","","Power","TWh","2048",236.4
"FPS","GBR","Electricity generation","Onshore wind","","Power","TWh","2048",112.2
"FPS","USA","Electricity generation","Onshore wind","","Power","TWh","2048",1358.9
"FPS","WEU","Electricity generation","Onshore wind","","Power","TWh","2048",590.3
"FPS","WORLD","Electricity generation","Onshore wind","","Power","TWh","2048",11471.2
"FPS","AUS","Electricity generation","Offshore wind","","Power","TWh","2048",72.2
"FPS","BRA","Electricity generation","Offshore wind","","Power","TWh","2048",77.9
"FPS","CAN","Electricity generation","Offshore wind","","Power","TWh","2048",187.2
"FPS","CHN","Electricity generation","Offshore wind","","Power","TWh","2048",785.9
"FPS","CSA","Electricity generation","Offshore wind","","Power","TWh","2048",188.9
"FPS","EEU","Electricity generation","Offshore wind","","Power","TWh","2048",80.8
"FPS","EURA","Electricity generation","Offshore wind","","Power","TWh","2048",99.4
"FPS","GCC","Electricity generation","Offshore wind","","Power","TWh","2048",35.2
"FPS","IND","Electricity generation","Offshore wind","","Power","TWh","2048",237.7
"FPS","IDN","Electricity generation","Offshore wind","","Power","TWh","2048",117.3
"FPS","JPN","Electricity generation","Offshore wind","","Power","TWh","2048",187.3
"FPS","MENA","Electricity generation","Offshore wind","","Power","TWh","2048",251.8
"FPS","RUS","Electricity generation","Offshore wind","","Power","TWh","2048",132.3
"FPS","SA","Electricity generation","Offshore wind","","Power","TWh","2048",54.7
"FPS","SAF","Electricity generation","Offshore wind","","Power","TWh","2048",43.1
"FPS","SEAO","Electricity generation","Offshore wind","","Power","TWh","2048",136.8
"FPS","KOR","Electricity generation","Offshore wind","","Power","TWh","2048",144
"FPS","SSA","Electricity generation","Offshore wind","","Power","TWh","2048",103.9
"FPS","GBR","Electricity generation","Offshore wind","","Power","TWh","2048",217.2
"FPS","USA","Electricity generation","Offshore wind","","Power","TWh","2048",793.8
"FPS","WEU","Electricity generation","Offshore wind","","Power","TWh","2048",369.1
"FPS","WORLD","Electricity generation","Offshore wind","","Power","TWh","2048",4316.6
"FPS","AUS","Electricity generation","Hydrogen","","Power","TWh","2048",5.5
"FPS","BRA","Electricity generation","Hydrogen","","Power","TWh","2048",21.5
"FPS","CAN","Electricity generation","Hydrogen","","Power","TWh","2048",7.3
"FPS","CHN","Electricity generation","Hydrogen","","Power","TWh","2048",117.7
"FPS","CSA","Electricity generation","Hydrogen","","Power","TWh","2048",32.4
"FPS","EEU","Electricity generation","Hydrogen","","Power","TWh","2048",8.5
"FPS","EURA","Electricity generation","Hydrogen","","Power","TWh","2048",2.3
"FPS","GCC","Electricity generation","Hydrogen","","Power","TWh","2048",0
"FPS","IND","Electricity generation","Hydrogen","","Power","TWh","2048",130
"FPS","IDN","Electricity generation","Hydrogen","","Power","TWh","2048",50.5
"FPS","JPN","Electricity generation","Hydrogen","","Power","TWh","2048",9.7
"FPS","MENA","Electricity generation","Hydrogen","","Power","TWh","2048",0
"FPS","RUS","Electricity generation","Hydrogen","","Power","TWh","2048",0
"FPS","SA","Electricity generation","Hydrogen","","Power","TWh","2048",0
"FPS","SAF","Electricity generation","Hydrogen","","Power","TWh","2048",5.3
"FPS","SEAO","Electricity generation","Hydrogen","","Power","TWh","2048",0
"FPS","KOR","Electricity generation","Hydrogen","","Power","TWh","2048",7
"FPS","SSA","Electricity generation","Hydrogen","","Power","TWh","2048",38.2
"FPS","GBR","Electricity generation","Hydrogen","","Power","TWh","2048",6.5
"FPS","USA","Electricity generation","Hydrogen","","Power","TWh","2048",60
"FPS","WEU","Electricity generation","Hydrogen","","Power","TWh","2048",38.1
"FPS","WORLD","Electricity generation","Hydrogen","","Power","TWh","2048",540.6
"FPS","AUS","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","BRA","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","CAN","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","CHN","Capacity","Electricity generation","Coal","Power","GW","2049",279.7
"FPS","CSA","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","EEU","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","EURA","Capacity","Electricity generation","Coal","Power","GW","2049",11.9
"FPS","GCC","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","IND","Capacity","Electricity generation","Coal","Power","GW","2049",89.1
"FPS","IDN","Capacity","Electricity generation","Coal","Power","GW","2049",7.2
"FPS","JPN","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","MENA","Capacity","Electricity generation","Coal","Power","GW","2049",15.3
"FPS","RUS","Capacity","Electricity generation","Coal","Power","GW","2049",16.1
"FPS","SA","Capacity","Electricity generation","Coal","Power","GW","2049",7.8
"FPS","SAF","Capacity","Electricity generation","Coal","Power","GW","2049",3.3
"FPS","SEAO","Capacity","Electricity generation","Coal","Power","GW","2049",41.3
"FPS","KOR","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","SSA","Capacity","Electricity generation","Coal","Power","GW","2049",3.3
"FPS","GBR","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","USA","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","WEU","Capacity","Electricity generation","Coal","Power","GW","2049",0
"FPS","WORLD","Capacity","Electricity generation","Coal","Power","GW","2049",474.8
"FPS","AUS","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","BRA","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","CAN","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","CHN","Capacity","Electricity generation","Coal CCS","Power","GW","2049",150.1
"FPS","CSA","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","EEU","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","EURA","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","GCC","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","IND","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","IDN","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","JPN","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","MENA","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","RUS","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","SA","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","SAF","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","SEAO","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","KOR","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","SSA","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","GBR","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","USA","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","WEU","Capacity","Electricity generation","Coal CCS","Power","GW","2049",0
"FPS","WORLD","Capacity","Electricity generation","Coal CCS","Power","GW","2049",150.1
"FPS","AUS","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","BRA","Capacity","Electricity generation","Oil","Power","GW","2049",0.6
"FPS","CAN","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","CHN","Capacity","Electricity generation","Oil","Power","GW","2049",1.1
"FPS","CSA","Capacity","Electricity generation","Oil","Power","GW","2049",5.3
"FPS","EEU","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","EURA","Capacity","Electricity generation","Oil","Power","GW","2049",4.3
"FPS","GCC","Capacity","Electricity generation","Oil","Power","GW","2049",18.2
"FPS","IND","Capacity","Electricity generation","Oil","Power","GW","2049",1.1
"FPS","IDN","Capacity","Electricity generation","Oil","Power","GW","2049",0.7
"FPS","JPN","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","MENA","Capacity","Electricity generation","Oil","Power","GW","2049",22
"FPS","RUS","Capacity","Electricity generation","Oil","Power","GW","2049",5.6
"FPS","SA","Capacity","Electricity generation","Oil","Power","GW","2049",7.5
"FPS","SAF","Capacity","Electricity generation","Oil","Power","GW","2049",0.5
"FPS","SEAO","Capacity","Electricity generation","Oil","Power","GW","2049",10.6
"FPS","KOR","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","SSA","Capacity","Electricity generation","Oil","Power","GW","2049",18.3
"FPS","GBR","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","USA","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","WEU","Capacity","Electricity generation","Oil","Power","GW","2049",0
"FPS","WORLD","Capacity","Electricity generation","Oil","Power","GW","2049",95.7
"FPS","AUS","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","BRA","Capacity","Electricity generation","Natural gas","Power","GW","2049",1.2
"FPS","CAN","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","CHN","Capacity","Electricity generation","Natural gas","Power","GW","2049",3.8
"FPS","CSA","Capacity","Electricity generation","Natural gas","Power","GW","2049",9.6
"FPS","EEU","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","EURA","Capacity","Electricity generation","Natural gas","Power","GW","2049",15.2
"FPS","GCC","Capacity","Electricity generation","Natural gas","Power","GW","2049",37.7
"FPS","IND","Capacity","Electricity generation","Natural gas","Power","GW","2049",17.8
"FPS","IDN","Capacity","Electricity generation","Natural gas","Power","GW","2049",2.9
"FPS","JPN","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","MENA","Capacity","Electricity generation","Natural gas","Power","GW","2049",116.9
"FPS","RUS","Capacity","Electricity generation","Natural gas","Power","GW","2049",42.9
"FPS","SA","Capacity","Electricity generation","Natural gas","Power","GW","2049",29
"FPS","SAF","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","SEAO","Capacity","Electricity generation","Natural gas","Power","GW","2049",54.6
"FPS","KOR","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","SSA","Capacity","Electricity generation","Natural gas","Power","GW","2049",42.7
"FPS","GBR","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","USA","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","WEU","Capacity","Electricity generation","Natural gas","Power","GW","2049",0
"FPS","WORLD","Capacity","Electricity generation","Natural gas","Power","GW","2049",374.2
"FPS","AUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",8.9
"FPS","BRA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",36.8
"FPS","CAN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",34.6
"FPS","CHN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",0
"FPS","CSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",54.2
"FPS","EEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",23.9
"FPS","EURA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",7
"FPS","GCC","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",0
"FPS","IND","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",8.9
"FPS","IDN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",1.4
"FPS","JPN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",25.8
"FPS","MENA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",0
"FPS","RUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",0
"FPS","SA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",0.2
"FPS","SAF","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",16.4
"FPS","SEAO","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",0
"FPS","KOR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",15.2
"FPS","SSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",1.2
"FPS","GBR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",35.8
"FPS","USA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",198.8
"FPS","WEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",160.3
"FPS","WORLD","Capacity","Electricity generation","Natural gas CCS","Power","GW","2049",629.5
"FPS","AUS","Capacity","Electricity generation","Nuclear","Power","GW","2049",0
"FPS","BRA","Capacity","Electricity generation","Nuclear","Power","GW","2049",2.1
"FPS","CAN","Capacity","Electricity generation","Nuclear","Power","GW","2049",11.1
"FPS","CHN","Capacity","Electricity generation","Nuclear","Power","GW","2049",144.9
"FPS","CSA","Capacity","Electricity generation","Nuclear","Power","GW","2049",0.2
"FPS","EEU","Capacity","Electricity generation","Nuclear","Power","GW","2049",13.6
"FPS","EURA","Capacity","Electricity generation","Nuclear","Power","GW","2049",7.5
"FPS","GCC","Capacity","Electricity generation","Nuclear","Power","GW","2049",0
"FPS","IND","Capacity","Electricity generation","Nuclear","Power","GW","2049",56.3
"FPS","IDN","Capacity","Electricity generation","Nuclear","Power","GW","2049",0
"FPS","JPN","Capacity","Electricity generation","Nuclear","Power","GW","2049",4.1
"FPS","MENA","Capacity","Electricity generation","Nuclear","Power","GW","2049",0.1
"FPS","RUS","Capacity","Electricity generation","Nuclear","Power","GW","2049",18.9
"FPS","SA","Capacity","Electricity generation","Nuclear","Power","GW","2049",1.1
"FPS","SAF","Capacity","Electricity generation","Nuclear","Power","GW","2049",1.6
"FPS","SEAO","Capacity","Electricity generation","Nuclear","Power","GW","2049",0.3
"FPS","KOR","Capacity","Electricity generation","Nuclear","Power","GW","2049",19.9
"FPS","SSA","Capacity","Electricity generation","Nuclear","Power","GW","2049",0
"FPS","GBR","Capacity","Electricity generation","Nuclear","Power","GW","2049",8.3
"FPS","USA","Capacity","Electricity generation","Nuclear","Power","GW","2049",39.7
"FPS","WEU","Capacity","Electricity generation","Nuclear","Power","GW","2049",53.6
"FPS","WORLD","Capacity","Electricity generation","Nuclear","Power","GW","2049",383.3
"FPS","AUS","Capacity","Electricity generation","Hydro","Power","GW","2049",4.4
"FPS","BRA","Capacity","Electricity generation","Hydro","Power","GW","2049",114
"FPS","CAN","Capacity","Electricity generation","Hydro","Power","GW","2049",19.8
"FPS","CHN","Capacity","Electricity generation","Hydro","Power","GW","2049",422.1
"FPS","CSA","Capacity","Electricity generation","Hydro","Power","GW","2049",217.7
"FPS","EEU","Capacity","Electricity generation","Hydro","Power","GW","2049",16.1
"FPS","EURA","Capacity","Electricity generation","Hydro","Power","GW","2049",47.7
"FPS","GCC","Capacity","Electricity generation","Hydro","Power","GW","2049",4.6
"FPS","IND","Capacity","Electricity generation","Hydro","Power","GW","2049",97.3
"FPS","IDN","Capacity","Electricity generation","Hydro","Power","GW","2049",99
"FPS","JPN","Capacity","Electricity generation","Hydro","Power","GW","2049",22.5
"FPS","MENA","Capacity","Electricity generation","Hydro","Power","GW","2049",17.4
"FPS","RUS","Capacity","Electricity generation","Hydro","Power","GW","2049",68.8
"FPS","SA","Capacity","Electricity generation","Hydro","Power","GW","2049",40.1
"FPS","SAF","Capacity","Electricity generation","Hydro","Power","GW","2049",23.1
"FPS","SEAO","Capacity","Electricity generation","Hydro","Power","GW","2049",172
"FPS","KOR","Capacity","Electricity generation","Hydro","Power","GW","2049",0.9
"FPS","SSA","Capacity","Electricity generation","Hydro","Power","GW","2049",96
"FPS","GBR","Capacity","Electricity generation","Hydro","Power","GW","2049",1.6
"FPS","USA","Capacity","Electricity generation","Hydro","Power","GW","2049",79.6
"FPS","WEU","Capacity","Electricity generation","Hydro","Power","GW","2049",78.7
"FPS","WORLD","Capacity","Electricity generation","Hydro","Power","GW","2049",1643.1
"FPS","AUS","Capacity","Electricity generation","Biomass","Power","GW","2049",0.4
"FPS","BRA","Capacity","Electricity generation","Biomass","Power","GW","2049",2.2
"FPS","CAN","Capacity","Electricity generation","Biomass","Power","GW","2049",0.7
"FPS","CHN","Capacity","Electricity generation","Biomass","Power","GW","2049",1.1
"FPS","CSA","Capacity","Electricity generation","Biomass","Power","GW","2049",0.8
"FPS","EEU","Capacity","Electricity generation","Biomass","Power","GW","2049",0.5
"FPS","EURA","Capacity","Electricity generation","Biomass","Power","GW","2049",0
"FPS","GCC","Capacity","Electricity generation","Biomass","Power","GW","2049",0
"FPS","IND","Capacity","Electricity generation","Biomass","Power","GW","2049",3.7
"FPS","IDN","Capacity","Electricity generation","Biomass","Power","GW","2049",0.6
"FPS","JPN","Capacity","Electricity generation","Biomass","Power","GW","2049",0.3
"FPS","MENA","Capacity","Electricity generation","Biomass","Power","GW","2049",0
"FPS","RUS","Capacity","Electricity generation","Biomass","Power","GW","2049",0
"FPS","SA","Capacity","Electricity generation","Biomass","Power","GW","2049",0
"FPS","SAF","Capacity","Electricity generation","Biomass","Power","GW","2049",0
"FPS","SEAO","Capacity","Electricity generation","Biomass","Power","GW","2049",0.4
"FPS","KOR","Capacity","Electricity generation","Biomass","Power","GW","2049",0.1
"FPS","SSA","Capacity","Electricity generation","Biomass","Power","GW","2049",0.4
"FPS","GBR","Capacity","Electricity generation","Biomass","Power","GW","2049",0.1
"FPS","USA","Capacity","Electricity generation","Biomass","Power","GW","2049",0
"FPS","WEU","Capacity","Electricity generation","Biomass","Power","GW","2049",0.5
"FPS","WORLD","Capacity","Electricity generation","Biomass","Power","GW","2049",11.8
"FPS","AUS","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",2.9
"FPS","BRA","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",19.8
"FPS","CAN","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",5.4
"FPS","CHN","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",19.9
"FPS","CSA","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",8.3
"FPS","EEU","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",5.5
"FPS","EURA","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",1.1
"FPS","GCC","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",0.5
"FPS","IND","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",16.9
"FPS","IDN","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",6.1
"FPS","JPN","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",4.5
"FPS","MENA","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",2.5
"FPS","RUS","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",1.2
"FPS","SA","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",0.9
"FPS","SAF","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",0.6
"FPS","SEAO","Capacity","Electricity generation","Biomass CCS","Power","GW","2049",5.5
